timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,standard_analog_input0,standard_analog_input1,standard_analog_output0,standard_analog_output1,robot_status_bits,safety_status_bits,ft_raw_wrench_0,ft_raw_wrench_1,ft_raw_wrench_2,ft_raw_wrench_3,ft_raw_wrench_4,ft_raw_wrench_5,payload,payload_cog_0,payload_cog_1,payload_cog_2,payload_inertia_0,payload_inertia_1,payload_inertia_2,payload_inertia_3,payload_inertia_4,payload_inertia_5,output_int_register_2,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19
9626.8,0.602094,-1.305316,0.550927,0.510242,-0.203631,-1.371443,0.000577,-0.061252,0.160414,-0.099622,0.001022,0.000475,-0.000235,0.022412,-0.046566,0.024167,-0.00028,-1.5E-05,0.014084,-0.966259,-0.304848,-0.270469,0.041994,0.007827,-0.001156,-7.863404,-4.809035,-0.197572,0.087982,-1E-06,0.602047,-1.305273,0.550871,0.510268,-0.20365,-1.371507,0.000479,-0.059902,0.162123,-0.100404,0.001246,0.000192,0.141312,-0.977966,-0.221131,-0.259607,0.162254,0.063783,0.148041,-0.977966,-0.225706,-0.262964,0.161135,0.062664,-0.077121,-0.285864,0.445085,0.602043,1.550075,-0.625805,-0.000505,-0.000324,-0.01207,0.001042,-0.001707,-0.000296,-12.220263,4.551219,11.926724,-2.971787,-2.82089,2.229941,-0.077102,-0.285864,0.445086,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.48708,7,253,253,253,253,253,253,1,-9.230262,-0.287696,-0.380598,1,0.23,0.058387,48.251743,48.251743,0.823566,47.986,48.105999,48.014999,47.986,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.808,0.602099,-1.305806,0.552209,0.509446,-0.203623,-1.371439,0.000575,-0.061074,0.160044,-0.09943,0.00102,0.000475,-0.000234,0.022263,-0.046245,0.023995,-0.000278,-1.5E-05,0.014039,-0.966029,-0.305328,-0.270437,0.04195,0.007825,-0.001148,-7.861396,-4.8124,-0.197591,0.087984,-1E-06,0.602059,-1.305776,0.552179,0.509525,-0.20365,-1.371543,0.000479,-0.060132,0.162578,-0.095538,0.001246,0.000192,0.139069,-1.027313,-0.333984,-0.268559,0.172325,0.05595,0.134583,-1.018341,-0.335509,-0.268559,0.172325,0.066021,-0.077112,-0.28586,0.444991,0.602042,1.550059,-0.625776,-0.00011,-5.6E-05,-0.012133,0.003889,-0.005928,-0.000328,-7.486818,6.89792,0.311602,-1.396743,-1.18778,1.085598,-0.077102,-0.285864,0.444994,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.50358,7,253,253,253,253,253,253,1,-8.996509,0.074921,-0.311671,1,0.23,0.058318,48.251743,48.251743,0.716145,47.986,48.105999,48.014999,47.971001,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.816,0.602103,-1.306293,0.553488,0.508651,-0.203615,-1.371435,0.000573,-0.060897,0.159676,-0.099239,0.001017,0.000475,-0.000232,0.022115,-0.045927,0.023825,-0.000276,-1.5E-05,0.013994,-0.9658,-0.305807,-0.270405,0.041907,0.007823,-0.001141,-7.859394,-4.815757,-0.19761,0.087986,-1E-06,0.602095,-1.306232,0.55344,0.508721,-0.203638,-1.371543,0.003183,-0.061014,0.159822,-0.099565,0.001127,0.000192,0.07402,-1.038529,-0.305008,-0.27751,0.174563,0.071616,0.076263,-1.043015,-0.308058,-0.275272,0.172325,0.068259,-0.077111,-0.285868,0.444895,0.60202,1.550063,-0.625754,0.000738,-0.000209,-0.011493,-0.00039,0.000431,0.002522,-8.743548,2.959308,5.395759,-2.747349,-2.522627,1.966017,-0.077102,-0.285864,0.444902,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.49374,7,253,253,253,253,253,253,1,-9.224268,-0.326655,-0.224763,1,0.23,0.058249,48.251743,48.251743,0.751955,47.986,48.105999,48.014999,47.971001,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.824,0.602108,-1.30678,0.554763,0.507858,-0.203606,-1.371431,0.000571,-0.060722,0.159311,-0.09905,0.001015,0.000475,-0.000231,0.021968,-0.045613,0.023657,-0.000274,-1.5E-05,0.013949,-0.965572,-0.306284,-0.270373,0.041864,0.007821,-0.001134,-7.857396,-4.819105,-0.197629,0.087987,-1E-06,0.602071,-1.306759,0.554748,0.50793,-0.203614,-1.371519,0.002531,-0.060937,0.157712,-0.099086,0.001127,0.000192,0.049347,-0.995911,-0.237906,-0.24506,0.171206,0.064902,0.049347,-0.993668,-0.242482,-0.243941,0.170087,0.071616,-0.077112,-0.28586,0.444807,0.602064,1.550046,-0.625778,0.00068,-7.2E-05,-0.011191,-0.001266,0.001713,0.00187,-9.246069,0.37788,10.395823,-2.695146,-2.533086,2.223062,-0.077102,-0.285864,0.44481,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.49194,7,253,253,253,253,253,253,1,-9.047455,-0.185804,-0.392586,1,0.23,0.05818,48.251743,48.251743,0.78776,47.986,48.076,47.986,47.971001,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.832,0.602112,-1.307265,0.556036,0.507066,-0.203598,-1.371427,0.000569,-0.060547,0.158949,-0.098862,0.001013,0.000475,-0.000229,0.021824,-0.045302,0.023491,-0.000273,-1.4E-05,0.013904,-0.965344,-0.30676,-0.270341,0.041821,0.007819,-0.001126,-7.855402,-4.822445,-0.197648,0.087989,-1E-06,0.602083,-1.307214,0.555948,0.507127,-0.203638,-1.371495,0.001611,-0.059135,0.15963,-0.098223,0.001127,0.000192,0.060562,-0.968994,-0.38126,-0.260726,0.165611,0.06714,0.058319,-0.964508,-0.38431,-0.261845,0.170087,0.073854,-0.077112,-0.285862,0.44472,0.602018,1.550083,-0.625771,-3.6E-05,-0.000313,-0.011928,0.001316,-0.002073,0.000942,1.738916,7.501685,-10.11354,0.825465,1.258798,-0.510655,-0.077102,-0.285864,0.444718,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.571752,7,253,253,253,253,253,253,1,-9.263227,-0.011987,-0.416561,1,0.23,0.058112,48.251743,48.251743,0.751955,47.986,48.076,47.986,47.971001,47.939999,48.091,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.84,0.602117,-1.307749,0.557307,0.506276,-0.20359,-1.371424,0.000567,-0.060374,0.158589,-0.098675,0.001011,0.000474,-0.000228,0.021681,-0.044995,0.023327,-0.000271,-1.4E-05,0.01386,-0.965118,-0.307234,-0.27031,0.041779,0.007817,-0.001119,-7.853413,-4.825775,-0.197666,0.08799,-1E-06,0.602047,-1.307717,0.557244,0.506384,-0.203626,-1.371531,0.00117,-0.059327,0.162434,-0.098942,0.001127,0.000168,0.07402,-1.027313,-0.240957,-0.258488,0.165611,0.087282,0.069534,-1.027313,-0.245532,-0.25625,0.162254,0.077211,-0.077117,-0.285855,0.444628,0.602057,1.550059,-0.625796,-0.00029,-0.000364,-0.012352,0.002366,-0.00362,0.000505,-12.330979,0.807407,12.738027,-3.974176,-3.729953,2.823765,-0.077102,-0.285864,0.444626,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.575316,7,253,253,253,253,253,253,1,-9.104395,-0.089905,-0.422554,1,0.23,0.058044,48.251743,48.251743,0.751955,47.986,48.076,47.986,47.971001,47.939999,48.091,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.848,0.602121,-1.308231,0.558574,0.505487,-0.203582,-1.37142,0.000566,-0.060201,0.158231,-0.09849,0.001009,0.000474,-0.000227,0.021539,-0.044691,0.023164,-0.000269,-1.4E-05,0.013816,-0.964892,-0.307706,-0.270278,0.041736,0.007815,-0.001112,-7.851429,-4.829098,-0.197685,0.087992,-1E-06,0.602083,-1.308184,0.558492,0.50558,-0.203602,-1.371519,0.00092,-0.061954,0.129597,-0.097935,0.001127,0.000168,0.08075,-1.036286,-0.19978,-0.255131,0.168968,0.087282,0.076263,-1.040772,-0.207406,-0.262964,0.165611,0.093995,-0.077113,-0.285861,0.444536,0.602036,1.550066,-0.625793,0.00192,0.001205,-0.006483,-0.017039,0.024853,0.000286,-15.950684,-0.815585,18.801184,-5.058329,-4.891871,3.647468,-0.077102,-0.285864,0.444534,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.552972,7,253,253,253,253,253,253,1,-9.188307,-0.380598,-0.281703,1,0.23,0.057977,48.251743,48.251743,0.716145,47.986,48.076,47.986,47.971001,47.939999,48.091,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.856,0.602126,-1.308712,0.559838,0.5047,-0.203574,-1.371416,0.000564,-0.06003,0.157876,-0.098306,0.001007,0.000474,-0.000225,0.021399,-0.044391,0.023004,-0.000268,-1.4E-05,0.013772,-0.964666,-0.308177,-0.270247,0.041694,0.007813,-0.001105,-7.849449,-4.832411,-0.197703,0.087993,-1E-06,0.602107,-1.30864,0.559752,0.504765,-0.203566,-1.371531,0.000767,-0.061743,0.159055,-0.101267,0.001127,0.000168,0.082993,-1.085632,-0.340084,-0.287581,0.179039,0.107423,0.08075,-1.065445,-0.327884,-0.286462,0.17792,0.090639,-0.077117,-0.285869,0.44444,0.602023,1.550069,-0.625818,0.000195,7.9E-05,-0.011287,-0.002205,0.003091,0.000121,-10.420527,3.577691,4.54946,-3.826009,-3.414789,2.37648,-0.077102,-0.285864,0.444442,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.502848,7,253,253,253,253,253,253,1,-9.08042,-0.044953,-0.23675,1,0.23,0.05791,48.251743,48.251743,0.751955,47.986,48.076,47.986,47.971001,47.939999,48.091,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.864,0.60213,-1.309191,0.5611,0.503915,-0.203566,-1.371412,0.000562,-0.05986,0.157523,-0.098123,0.001004,0.000474,-0.000224,0.021261,-0.044094,0.022845,-0.000266,-1.4E-05,0.013729,-0.964442,-0.308646,-0.270216,0.041653,0.007812,-0.001098,-7.847474,-4.835717,-0.197722,0.087995,-1E-06,0.602071,-1.309191,0.561024,0.503986,-0.20359,-1.371495,0.000652,-0.061052,0.157904,-0.096833,0.001127,0.000168,0.078506,-1.085632,-0.19063,-0.296533,0.170087,0.09959,0.082993,-1.051987,-0.179955,-0.284224,0.168968,0.097352,-0.07711,-0.285853,0.444361,0.602025,1.550091,-0.625838,0.00038,0.000233,-0.011295,1.8E-05,-0.000202,-2.1E-05,-20.733976,-2.373629,24.977609,-7.303956,-7.184727,4.921873,-0.077102,-0.285864,0.44435,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.531852,7,253,253,253,253,253,253,1,-9.017487,-0.011987,-0.371608,1,0.23,0.057844,48.251743,48.251743,0.716145,47.986,48.076,47.986,47.971001,47.939999,48.091,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.872,0.602135,-1.30967,0.562359,0.50313,-0.203558,-1.371409,0.00056,-0.059691,0.157173,-0.097942,0.001002,0.000474,-0.000222,0.021125,-0.0438,0.022688,-0.000264,-1.4E-05,0.013686,-0.964218,-0.309113,-0.270186,0.041611,0.00781,-0.001091,-7.845504,-4.839014,-0.19774,0.087997,-1E-06,0.602071,-1.309598,0.562272,0.503231,-0.20359,-1.371483,0.000556,-0.05948,0.156874,-0.096401,0.001127,0.000168,0.096451,-1.031799,-0.222656,-0.280867,0.168968,0.095114,0.094208,-1.067688,-0.208931,-0.276391,0.171206,0.100709,-0.077125,-0.285862,0.444255,0.602084,1.550041,-0.625763,6.6E-05,4.2E-05,-0.011502,0.00057,-0.001004,-0.000118,-15.352207,1.376219,16.557391,-5.101408,-4.868769,3.444548,-0.077102,-0.285864,0.444258,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.518436,7,253,253,253,253,253,253,1,-9.155341,-0.116877,-0.389589,1,0.23,0.057778,48.251743,48.251743,0.823566,47.986,48.076,47.986,47.971001,47.939999,48.091,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.88,0.602139,-1.310147,0.563615,0.502347,-0.20355,-1.371405,0.000559,-0.059523,0.156825,-0.097761,0.001,0.000474,-0.000221,0.020989,-0.04351,0.022532,-0.000263,-1.4E-05,0.013643,-0.963995,-0.309579,-0.270155,0.04157,0.007808,-0.001085,-7.843537,-4.842302,-0.197758,0.087998,-1E-06,0.602071,-1.310101,0.563556,0.502439,-0.203602,-1.371483,0.000499,-0.059902,0.156778,-0.098103,0.001007,0.000168,0.096451,-1.045258,-0.361435,-0.283105,0.171206,0.088401,0.091965,-1.063202,-0.344659,-0.283105,0.172325,0.104066,-0.077121,-0.285857,0.444164,0.602068,1.550053,-0.625757,5.1E-05,5.2E-05,-0.011404,-0.000651,0.000849,-4.7E-05,-6.577649,5.951243,-0.940529,-2.128472,-1.734449,1.288487,-0.077102,-0.285864,0.444166,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.496536,7,253,253,253,253,253,253,1,-9.320168,-0.23675,-0.347633,1,0.23,0.057713,48.251743,48.251743,0.68034,47.971001,48.076,47.986,48,47.939999,48.091,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.888,0.602144,-1.310622,0.564868,0.501566,-0.203542,-1.371401,0.000557,-0.059356,0.156479,-0.097582,0.000998,0.000474,-0.00022,0.020856,-0.043223,0.022379,-0.000261,-1.4E-05,0.0136,-0.963773,-0.310044,-0.270125,0.041529,0.007806,-0.001078,-7.841576,-4.845582,-0.197776,0.088,-1E-06,0.602095,-1.310593,0.564828,0.501624,-0.203614,-1.371471,0.000441,-0.061129,0.154117,-0.098055,0.000887,0.000144,0.123367,-1.047501,-0.210456,-0.259607,0.181277,0.118613,0.118881,-1.07666,-0.222656,-0.265202,0.176801,0.108542,-0.077113,-0.285857,0.444072,0.602026,1.55008,-0.625742,0.000477,0.000361,-0.010717,-0.002809,0.004051,1.5E-05,-17.965263,1.752535,18.49355,-5.752487,-5.410474,3.877814,-0.077102,-0.285864,0.444074,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.520632,7,253,253,253,253,253,253,1,-8.879632,0.104889,-0.452523,1,0.23,0.057648,48.251743,48.251743,0.68034,47.971001,48.076,47.986,48,47.939999,48.091,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.896,0.602148,-1.311096,0.566118,0.500786,-0.203534,-1.371397,0.000555,-0.05919,0.156136,-0.097404,0.000996,0.000474,-0.000218,0.020724,-0.042939,0.022227,-0.000259,-1.4E-05,0.013558,-0.963551,-0.310507,-0.270095,0.041488,0.007804,-0.001071,-7.839619,-4.848854,-0.197793,0.088001,-1E-06,0.602083,-1.311072,0.5661,0.500833,-0.203602,-1.371495,0.000403,-0.056968,0.158575,-0.095994,0.000815,0.000144,0.123367,-1.063202,-0.317209,-0.250655,0.175682,0.125327,0.121124,-1.074417,-0.311108,-0.243941,0.176801,0.113018,-0.077119,-0.285856,0.443978,0.602024,1.550083,-0.625775,-0.000581,-0.000354,-0.012406,0.003224,-0.004763,3E-05,-11.404141,4.99689,5.034244,-3.609685,-3.070604,2.251936,-0.077102,-0.285864,0.443982,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.499788,7,253,253,253,253,253,253,1,-9.182313,-0.251734,-0.233753,1,0.23,0.057583,48.251743,48.251743,0.68034,47.971001,48.076,48.014999,48,47.939999,48.091,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.904,0.602153,-1.311569,0.567366,0.500008,-0.203526,-1.371393,0.000553,-0.059026,0.155794,-0.097228,0.000994,0.000474,-0.000217,0.020593,-0.042658,0.022077,-0.000258,-1.3E-05,0.013516,-0.96333,-0.310968,-0.270065,0.041448,0.007803,-0.001065,-7.837666,-4.852118,-0.197811,0.088003,-1E-06,0.602131,-1.311528,0.567325,0.50009,-0.203554,-1.371471,0.000364,-0.060228,0.157113,-0.097911,0.000791,0.000144,0.123367,-1.121521,-0.280608,-0.260726,0.185753,0.114137,0.12561,-1.12825,-0.279083,-0.257369,0.186872,0.116375,-0.077109,-0.285863,0.443887,0.602049,1.550051,-0.625739,0.000135,0.00015,-0.011443,-0.000514,0.000725,2.9E-05,-17.695422,1.431145,14.147356,-5.626252,-5.303287,3.774912,-0.077102,-0.285864,0.44389,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.532464,7,253,253,253,253,253,253,1,-9.083417,-0.272712,-0.323659,1,0.23,0.057519,48.251743,48.251743,0.644529,47.971001,48.076,48.014999,48,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.912,0.602157,-1.312041,0.568611,0.49923,-0.203518,-1.37139,0.000552,-0.058862,0.155455,-0.097052,0.000992,0.000473,-0.000216,0.020464,-0.04238,0.021928,-0.000256,-1.3E-05,0.013474,-0.96311,-0.311428,-0.270036,0.041408,0.007801,-0.001058,-7.835718,-4.855374,-0.197829,0.088004,-1E-06,0.602095,-1.311959,0.568633,0.499311,-0.203518,-1.371483,0.000345,-0.059403,0.151696,-0.097312,0.000791,0.000144,0.12561,-1.126007,-0.216556,-0.234989,0.185753,0.095114,0.118881,-1.049744,-0.219606,-0.246179,0.186872,0.113018,-0.077135,-0.28587,0.443776,0.602151,1.549981,-0.62573,0.000241,0.000224,-0.010771,-0.00276,0.004026,1.2E-05,-21.616724,-1.759519,21.95165,-6.355876,-6.230043,4.620954,-0.077102,-0.285864,0.443798,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.49878,7,253,253,253,253,253,253,1,-9.140357,-0.485488,-0.401576,1,0.23,0.057455,48.251743,48.251743,0.68034,47.971001,48.076,48.014999,48,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.92,0.602162,-1.312511,0.569853,0.498455,-0.20351,-1.371386,0.00055,-0.058699,0.155119,-0.096878,0.00099,0.000473,-0.000215,0.020336,-0.042105,0.021781,-0.000255,-1.3E-05,0.013432,-0.96289,-0.311887,-0.270006,0.041368,0.007799,-0.001052,-7.833774,-4.858621,-0.197846,0.088006,-1E-06,0.602095,-1.31245,0.569892,0.498519,-0.203482,-1.371423,0.000307,-0.060362,0.15522,-0.094819,0.002924,0.000144,0.132339,-0.998154,-0.407186,-0.289819,0.185753,0.113018,0.121124,-1.02507,-0.408711,-0.292057,0.182396,0.118613,-0.077135,-0.285869,0.443686,0.602202,1.549958,-0.625728,0.000367,0.00028,-0.011114,-0.000363,-0.000438,-0.002116,-2.542333,11.693165,-9.369705,-0.786198,-0.125154,0.119918,-0.077102,-0.285864,0.443706,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.518508,7,253,253,253,253,253,253,1,-9.278212,-0.026972,-0.356624,1,0.23,0.057392,48.251743,48.251743,0.608724,47.971001,48.076,48.014999,48,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.928,0.602166,-1.31298,0.571093,0.49768,-0.203502,-1.371382,0.000548,-0.058538,0.154784,-0.096705,0.000988,0.000473,-0.000213,0.020209,-0.041833,0.021636,-0.000253,-1.3E-05,0.013391,-0.962671,-0.312344,-0.269977,0.041328,0.007797,-0.001046,-7.831835,-4.861861,-0.197863,0.088007,-1E-06,0.602083,-1.312917,0.571129,0.497728,-0.203482,-1.371507,0.000288,-0.059825,0.157856,-0.095131,0.002924,0.000144,0.134583,-1.036286,-0.305008,-0.298771,0.157778,0.114137,0.123367,-1.027313,-0.298908,-0.303247,0.15554,0.12197,-0.077141,-0.285868,0.443594,0.602134,1.550002,-0.625813,9.9E-05,0.000102,-0.011679,0.001251,-0.002802,-0.002135,-11.892151,6.240305,6.977666,-4.105583,-3.651008,2.343173,-0.077102,-0.285864,0.443614,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.499284,7,253,253,253,253,253,253,1,-9.089411,-0.038959,-0.437538,1,0.23,0.057329,48.251743,48.251743,0.751955,47.971001,48.076,48.014999,48,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9626.936,0.60217,-1.313447,0.57233,0.496907,-0.203494,-1.371378,0.000546,-0.058377,0.154451,-0.096533,0.000986,0.000473,-0.000212,0.020084,-0.041564,0.021492,-0.000252,-1.3E-05,0.01335,-0.962453,-0.312799,-0.269948,0.041288,0.007796,-0.001039,-7.8299,-4.865092,-0.19788,0.088009,-1E-06,0.602083,-1.313372,0.572317,0.497009,-0.203494,-1.371459,0.000268,-0.058579,0.152152,-0.098271,0.002924,0.000144,0.123367,-1.049744,-0.245532,-0.304366,0.147707,0.125327,0.123367,-1.036286,-0.240957,-0.304366,0.143231,0.125327,-0.077138,-0.285865,0.443507,0.602168,1.549983,-0.625755,-0.000156,-6.9E-05,-0.011035,-0.00301,0.003488,-0.002127,-16.638869,3.157428,15.923034,-6.04856,-5.643788,3.604011,-0.077102,-0.285864,0.443522,0.602056,1.55006,-0.625747,0,0,-0.0115,0,0,0,0,36.339981,37.369984,38.899982,44.919983,47.149982,48.359982,0.603384,7,253,253,253,253,253,253,1,-9.269221,-0.131861,-0.29369,1,0.23,0.057266,48.251743,48.251743,0.716145,47.971001,48.076,48.014999,48,47.939999,48.061001,0,2,0.004028,0.004028,0.004,0.004,1,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
